BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1013,"10-64 JACKSON AVENUE, 5A",11101,1,,1,,,2021,2,R4,1827759,11/18/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1014,"10-64 JACKSON AVENUE, 5B",11101,1,,1,,,2021,2,R4,796780,12/5/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1015,"10-64 JACKSON AVENUE, 5C",11101,1,,1,,,2021,2,R4,784053,11/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1016,"10-64 JACKSON AVENUE, 5D",11101,1,,1,,,2021,2,R4,1350000,11/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1018,"10-64 JACKSON AVENUE, 6B",11101,1,,1,,,2021,2,R4,809509,12/2/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1019,"10-64 JACKSON AVENUE, 6C",11101,1,,1,,,2021,2,R4,758700,12/6/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1020,"10-64 JACKSON AVENUE, 6D",11101,1,,1,,,2021,2,R4,1333908,10/31/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,43,1022,"10-64 JACKSON AVENUE, PH2",11101,1,,1,,,2021,2,R4,2011044,11/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,45,1017,"47-34 11TH STREET, 603",11101,1,,1,,,2009,2,R4,1225000,7/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,47,1022,"10-55 47TH AVENUE, 4F",11101,1,,1,,,1920,2,R4,990000,5/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,47,1023,"10-55 47TH AVENUE, 4G",11101,1,,1,,,1920,2,R4,998000,1/21/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,47,1025,"10-55 47TH AVENUE, 5A",11101,1,,1,,,1920,2,R4,890000,3/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,47,1035,"10-55 47TH AVENUE, 6F",11101,1,,1,,,1920,2,R4,1766000,7/21/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,47,1112,"10-40 46TH ROAD, 2F",11101,1,,1,,,2007,2,R4,1278500,3/8/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,47,1117,"10-40 46TH ROAD, 3E",11101,1,,1,,,2007,2,R4,1599999,7/28/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,48,1005,"46-20 11TH STREET, 2B",11101,1,,1,,,2017,2,R4,895000,7/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,48,1005,"4620 11TH STREET, 2B",11101,1,,1,,,2017,2,R4,0,3/7/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,48,1018,"46-20 11TH STREET, 4B",11101,1,,1,,,2017,2,R4,0,10/14/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1101,"11-35 45TH AVENUE, 1A",11101,1,,1,,,2014,2,R4,555000,9/8/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1104,"11-35 45TH AVENUE, 2C",11101,1,,1,,,2014,2,R4,1365000,7/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1105,"11-35 45TH AVENUE, 2D",11101,1,,1,,,2014,2,R4,655000,3/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1109,"11-35 45TH AVENUE, 2H",11101,1,,1,,,2014,2,R4,675000,7/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1115,"11-35 45TH AVENUE, 3F",11101,1,,1,,,2014,2,R4,818000,8/16/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1120,"11-35 45TH AVENUE, 4C",11101,1,,1,,,2014,2,R4,2150000,7/12/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1128,"11-35 45TH AVENUE, 5D",11101,1,,1,,,2014,2,R4,645000,6/6/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1137,"11-35 45TH AVENUE, 6E",11101,1,,1,,,2014,2,R4,988000,1/11/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1203,"11-12 44TH DRIVE, 2C",11101,1,,1,,,2018,2,R4,1458000,5/23/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1207,"11-12 44TH DRIVE, 2G",11101,1,,1,,,2018,2,R4,0,6/17/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1238,"11-12 44TH DR., 6B",11101,1,,1,,,2018,2,R4,950000,6/6/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,54,1002,"11-30 45TH ROAD, 2A",11101,1,,1,,,2016,2,R4,973000,10/17/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,54,1004,"11-30 45TH ROAD, 2C",11101,1,,1,,,2016,2,R4,952000,7/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,54,1010,"11-30 45TH ROAD, 3D",11101,1,,1,,,2016,2,R4,1325000,4/15/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,54,1022,"11-30 45TH ROAD, 6A",11101,1,,1,,,2016,2,R4,0,4/20/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,56,1103,"11-49 47TH AVENUE, 2B",11101,1,,1,,,2016,2,R4,0,9/19/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,56,1123,"11-49 47TH AVENUE, 5E",11101,1,,1,,,2016,2,R4,810000,5/3/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,56,1131,"13-33 JACKSON AVENUE, 6F",11101,1,,1,,,2016,2,R4,1175000,5/5/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,56,1149,"11-49 47TH AVENUE, 10A",11101,1,,1,,,2016,2,R4,1895000,6/23/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,57,1010,"13-11 JACKSON AVENUE, 3D",11101,1,,1,,,,2,R4,850000,7/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,57,1024,"13-11 JACKSON AVENUE, 6C",11101,1,,1,,,,2,R4,522500,5/11/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,57,1034,"13-11 JACKSON AVENUE, 8C",11101,1,,1,,,,2,R4,565000,6/27/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,61,1008,"48-15 11TH STREET, 3A",11101,1,,1,,,2007,2,R4,982500,7/22/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,61,1031,"48-15 11TH STREET, 6C",11101,1,,1,,,2007,2,R4,915000,4/22/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,61,1035,"48-15 11TH STREET, 6G",11101,1,,1,,,2007,2,R4,935000,7/20/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,61,1048,"48-15 11TH STREET, 8G",11101,1,,1,,,2007,2,R4,980000,6/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,61,1051,"48-15 11TH STREET, 9C",11101,1,,1,,,2007,2,R4,960000,1/14/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1026,"11-02 49TH AVENUE, 3I",11101,1,,1,,,2007,2,R4,1410000,7/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1034,"11-02 49TH AVENUE, 4B",11101,1,,1,,,2007,2,R4,1280000,4/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1043,"11-02 49TH AVENUE, 4K",11101,1,,1,,,2007,2,R4,825000,3/30/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1049,"11-02 49TH AVENUE, 5B",11101,1,,1,,,2007,2,R4,0,7/15/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1075,"1102 49TH AVENUE, 6M",11101,1,,1,,,2007,2,R4,825000,1/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1083,"11-02 49 AVENUE, 7F",11101,1,,1,,,2007,2,R4,1687500,4/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,62,1116,"11-02 49TH AVENUE, 10M",11101,1,,1,,,2007,2,R4,849000,12/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1012,"22-18 JACKSON AVE, 211",11101,1,,1,,,2017,2,R4,1301519,12/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1023,"22-18 JACKSON AVENUE, 308",11101,1,,1,,,2017,2,R4,1725000,8/15/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1047,"2218 JACKSON AVENUE, 410",11101,1,,1,,,2017,2,R4,920000,6/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1058,"22-18 JACKSON AVE, 421",11101,1,,1,,,2017,2,R4,842937,6/15/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1077,"22-18 JACKSON AVE, 518",11101,1,,1,,,2017,2,R4,0,6/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1101,"22-18 JACKSON AVE, 620",11101,1,,1,,,2017,2,R4,1352039,6/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1111,"22-18 JACKSON AVENUE, 708",11101,1,,1,,,2017,2,R4,1645000,12/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1121,"22-18 JACKSON AVE, 718",11101,1,,1,,,2017,2,R4,2283873,5/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1122,"22-18 JACKSON AVE, 719",11101,1,,1,,,2017,2,R4,2140946,7/7/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1123,"22-18 JACKSON AVE, 720",11101,1,,1,,,2017,2,R4,1301130,6/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1141,"22-18 JACKSON AVE, 817",11101,1,,1,,,2017,2,R4,0,9/12/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1141,"22-18 JACKSON AVE, 817",11101,1,,1,,,2017,2,R4,2343726,5/20/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1160,"22-18 JACKSON AVE, 1003",11101,1,,1,,,2017,2,R4,2319769,4/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1162,"22-18 JACKSON AVE, 1005",11101,1,,1,,,2017,2,R4,890000,3/3/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1164,"22-18 JACKSON AVE, 1007",11101,1,,1,,,2017,2,R4,931699,5/5/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1165,"22-18 JACKSON AVE, 1008",11101,1,,1,,,2017,2,R4,1634783,6/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1170,"22-18 JACKSON AVE, 1013",11101,1,,1,,,2017,2,R4,2321000,3/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1174,"22-18 JACKSON AVE, PH4",11101,1,,1,,,2017,2,R4,1675021,3/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,72,1183,"22-18 JACKSON AVE, PH13",11101,1,,1,,,2017,2,R4,2543784,2/16/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,76,1702,"22-43 JACKSON AVENUE, 2P",11101,1,,1,,,2018,2,R4,542727,8/31/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,76,1759,"22-43 JACKSON AVENUE, 9D",11101,1,,1,,,2018,2,R4,1735000,1/12/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,76,1770,"22-43 JACKSON AVENUE, 11D",11101,1,,1,,,2018,2,R4,1830000,3/10/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1011,"21-10 44TH DRIVE, 4B",11101,1,,1,,,2017,2,R4,7100,1/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1109,"21-30 44TH DRIVE, 3C",11101,1,,1,,,2018,2,R4,1490000,2/23/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1136,"21-30 44TH DRIVE, 4N",11101,1,,1,,,2018,2,R4,999990,6/10/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1150,"21-30 44TH DRIVE, 5L",11101,1,,1,,,2018,2,R4,1050000,7/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1153,"21-30 44TH DRIVE, 5P",11101,1,,1,,,2018,2,R4,0,8/10/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1174,"21-30 44TH DRIVE, 7J",11101,1,,1,,,2018,2,R4,2073000,10/4/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1181,"21-30 44TH DRIVE, PHF",11101,1,,1,,,2018,2,R4,1190000,8/8/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,78,1183,"21-30 44TH DRIVE, PHH",11101,1,,1,,,2018,2,R4,2324000,6/7/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,81,1031,"45-07 COURT SQUARE, 6A",11101,1,,1,,,2018,2,R4,0,9/22/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,81,1031,"45-07 COURT SQUARE, 6A",11101,1,,1,,,2018,2,R4,433477,8/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,81,1059,"45-07 COURT SQUARE, 10F",11101,1,,1,,,2018,2,R4,2225000,3/3/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1025,"2728 THOMSON AVENUE, 127",11101,1,,1,,,1920,2,R4,830000,7/26/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1056,"27-28 THOMSON AVE, 235",11101,1,,1,,,1920,2,R4,0,4/27/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1063,"27-28 THOMSON AVENUE, 243",11101,1,,1,,,1920,2,R4,1450000,6/30/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1068,"27-28 THOMSON AVENUE, 248",11101,1,,1,,,1920,2,R4,1221000,3/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1077,"27-28 THOMSON AVENUE, 310",11101,1,,1,,,1920,2,R4,2900000,12/22/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1078,"27-28 THOMSON AVENUE, 311",11101,1,,1,,,1920,2,R4,1880000,6/7/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1079,"27-28 THOMSON AVENUE, 312",11101,1,,1,,,1920,2,R4,1375000,5/20/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1097,"27-28 THOMSON AVENUE, 335",11101,1,,1,,,1920,2,R4,1450000,1/7/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1098,"2728 THOMSON AVENUE, 336",11101,1,,1,,,1920,2,R4,675000,2/3/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1108,"2728 THOMSON AVENUE, 347",11101,1,,1,,,1920,2,R4,1290000,5/10/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1118,"27-28 THOMSON AVENUE, 403",11101,1,,1,,,1920,2,R4,935000,5/11/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1128,"27-28 THOMSON AVENUE, 423",11101,1,,1,,,1920,2,R4,750000,5/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1135,"27-28 THOMSON AVENUE, 430",11101,1,,1,,,1920,2,R4,2375000,7/14/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1150,"27-28 THOMSON AVENUE, 446",11101,1,,1,,,1920,2,R4,1375000,2/28/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1156,"27-28 THOMSON AVENUE, 453",11101,1,,1,,,1920,2,R4,850000,2/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1170,"27-28 THOMSON AVENUE, 522",11101,1,,1,,,1920,2,R4,1720000,11/10/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1180,"27-28 THOMSON AVENUE, 532",11101,1,,1,,,1920,2,R4,850000,3/17/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1213,"27-28 THOMSON AVENUE, 620",11101,1,,1,,,1920,2,R4,3565000,11/30/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1227,"27-28 THOMSON AVENUE, 702",11101,1,,1,,,1920,2,R4,1575000,6/14/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1246,"27-28 THOMSON AVENUE, 804",11101,1,,1,,,1920,2,R4,0,6/4/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1247,"27-28 THOMSON AVENUE, 805",11101,1,,1,,,1920,2,R4,0,11/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1248,"27-28 THOMSON AVENUE, 806",11101,1,,1,,,1920,2,R4,1668158,5/13/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1249,"27-28 THOMSON AVENUE, 810",11101,1,,1,,,1920,2,R4,4800000,6/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1250,"27-28 THOMSON AVENUE, 811",11101,1,,1,,,1920,2,R4,4800000,6/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,82,1253,"27-28 THOMSON AVENUE, 814",11101,1,,1,,,1920,2,R4,1800000,3/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1019,"44-27 PURVES STREET, 6C",11101,1,,1,,,2006,2,R4,1195000,9/15/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1025,"44-27 PURVES STREET, 7D",11101,1,,1,,,2006,2,R4,918000,6/24/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1048,"44-27 PURVES STREET, 11E",11101,1,,1,,,2006,2,R4,0,9/14/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1053,"44-27 PURVES STREET, 12E",11101,1,,1,,,2006,2,R4,593000,6/30/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1204,"2626 JACKSON AVENUE, 303",11101,1,,1,,,2007,2,R4,720000,1/25/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1206,"26-26 JACKSON AVENUE, 305",11101,1,,1,,,2007,2,R4,877500,5/18/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1219,"26-26 JACKSON AVENUE, 603",11101,1,,1,,,2007,2,R4,0,11/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1235,"26-26 JACKSON AVENUE, 904",11101,1,,1,,,2007,2,R4,800000,11/3/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,267,1324,"4415 PURVES, 9D",11101,1,,1,,,2012,2,R4,0,3/14/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,268,1008,"27-21 44TH DRIVE, 303",11101,1,,1,,,2015,2,R4,830000,3/22/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,268,1056,"27-21 44TH DRIVE, 1106",11101,1,,1,,,2015,2,R4,883000,4/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,268,1080,"27-21 44TH DR, 1602",11101,1,,1,,,2015,2,R4,1970000,7/28/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,268,1082,"27-21 44TH DRIVE, 1604",11101,1,,1,,,2015,2,R4,900000,1/3/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1008,"35-40 30TH STREET, 1H",11106,1,,1,,,2007,2,R4,1298000,7/12/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1011,"35-40 30TH STREET, 1L",11106,1,,1,,,2007,2,R4,900000,4/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1012,"35-40 30TH STREET, 2A",11106,1,,1,,,2007,2,R4,980000,1/18/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1015,"35-40 30TH STREET, 2D",11106,1,,1,,,2007,2,R4,0,4/11/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1023,"3540 30TH STREET, 2M",11106,1,,1,,,2007,2,R4,0,4/21/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1024,"35-40 30TH STREET, 3A",11106,1,,1,,,2007,2,R4,0,4/22/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1033,"35-40 30TH STREET, 3K",11106,1,,1,,,2007,2,R4,0,8/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1050,"3540 30TH STREET, 5C",11106,1,,1,,,2007,2,R4,530000,6/10/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,341,1061,"35-40 30TH STREET, 6B",11106,1,,1,,,2007,2,R4,985000,3/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1002,"37-26 32ND STREET, N-3B",11101,1,,1,,,2020,2,R4,800000,12/9/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1003,"37-26 32ND STREET, N-3C",11101,1,,1,,,2020,2,R4,750000,12/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1010,"37-26 32ND STREET, N-4B",11101,1,,1,,,2020,2,R4,810000,11/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1014,"37-26 32ND STREET, N-4F",11101,1,,1,,,2020,2,R4,695000,11/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1018,"37-26 32ND STREET, N-5B",11101,1,,1,,,2020,2,R4,810000,11/30/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1023,"37-26 32ND STREET, N-5G",11101,1,,1,,,2020,2,R4,650000,12/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1027,"37-26 32ND STREET, N-6C",11101,1,,1,,,2020,2,R4,795000,12/5/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1030,"37-26 32ND STREET, N-6F",11101,1,,1,,,2020,2,R4,720000,12/12/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1031,"37-26 32ND STREET, N-6G",11101,1,,1,,,2020,2,R4,695000,12/16/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1052,"37-26 32ND STREET, S-4M",11101,1,,1,,,2020,2,R4,580000,12/19/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1058,"37-26 32ND STREET, S-5M",11101,1,,1,,,2020,2,R4,590000,11/18/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1061,"37-26 32ND STREET, S-6J",11101,1,,1,,,2020,2,R4,1125000,12/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1064,"37-26 32ND STREET, S-6M",11101,1,,1,,,2020,2,R4,590585,12/7/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1066,"37-26 32ND STREET, S-7J",11101,1,,1,,,2020,2,R4,1595000,11/18/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1013,"37-29 32ND STREET, 2A",11101,1,,1,,,2019,2,R4,925100,7/11/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1015,"37-29 32ND STREET, 3A",11101,1,,1,,,2019,2,R4,972380,6/27/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1017,"37-29 32ND STREET, 4A",11101,1,,1,,,2019,2,R4,980890,7/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1018,"37-29 32ND STREET, 4B",11101,1,,1,,,2019,2,R4,970000,11/29/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1019,"37-29 32ND STREET, 5A",11101,1,,1,,,2019,2,R4,987169,7/1/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1020,"37-29 32ND STREET, 5B",11101,1,,1,,,2019,2,R4,923040,9/28/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,374,1021,"37-29 32ND STREET, 6A",11101,1,,1,,,2019,2,R4,1365000,12/2/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,375,1114,"37-14 34TH STREET, S5C",11101,1,,1,,,2019,2,R4,354981,1/6/22
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,413,1007,"23-10 41ST AVENUE, RES4",11101,1,,1,,,2014,2,R4,0,2/25/22
